"geoid","measure","value","year","region_type","measure_type","region_name"
510594152004,"dent_e2sfca",1.97515600432651,2021,"block group","index","Block Group 4, Census Tract 4152, Fairfax County, Virginia"
510594153001,"dent_e2sfca",1.65170702792357,2021,"block group","index","Block Group 1, Census Tract 4153, Fairfax County, Virginia"
510594153002,"dent_e2sfca",1.46407438666585,2021,"block group","index","Block Group 2, Census Tract 4153, Fairfax County, Virginia"
510594153003,"dent_e2sfca",1.79180759338493,2021,"block group","index","Block Group 3, Census Tract 4153, Fairfax County, Virginia"
510594154011,"dent_e2sfca",1.50509380412544,2021,"block group","index","Block Group 1, Census Tract 4154.01, Fairfax County, Virginia"
510594154012,"dent_e2sfca",1.36483900668795,2021,"block group","index","Block Group 2, Census Tract 4154.01, Fairfax County, Virginia"
510594154013,"dent_e2sfca",1.6351608836896,2021,"block group","index","Block Group 3, Census Tract 4154.01, Fairfax County, Virginia"
510594154021,"dent_e2sfca",1.47923346640599,2021,"block group","index","Block Group 1, Census Tract 4154.02, Fairfax County, Virginia"
510594154022,"dent_e2sfca",1.52537607308157,2021,"block group","index","Block Group 2, Census Tract 4154.02, Fairfax County, Virginia"
510594154023,"dent_e2sfca",1.52926924159199,2021,"block group","index","Block Group 3, Census Tract 4154.02, Fairfax County, Virginia"
510594155001,"dent_e2sfca",1.36680728546052,2021,"block group","index","Block Group 1, Census Tract 4155, Fairfax County, Virginia"
510594155002,"dent_e2sfca",1.33898549688185,2021,"block group","index","Block Group 2, Census Tract 4155, Fairfax County, Virginia"
510594155003,"dent_e2sfca",1.28794107671582,2021,"block group","index","Block Group 3, Census Tract 4155, Fairfax County, Virginia"
510594155004,"dent_e2sfca",1.38459783289896,2021,"block group","index","Block Group 4, Census Tract 4155, Fairfax County, Virginia"
510594156001,"dent_e2sfca",1.4669108779232,2021,"block group","index","Block Group 1, Census Tract 4156, Fairfax County, Virginia"
510594156002,"dent_e2sfca",1.4793602625248,2021,"block group","index","Block Group 2, Census Tract 4156, Fairfax County, Virginia"
510594157001,"dent_e2sfca",1.29525979050668,2021,"block group","index","Block Group 1, Census Tract 4157, Fairfax County, Virginia"
510594157002,"dent_e2sfca",1.20046332718266,2021,"block group","index","Block Group 2, Census Tract 4157, Fairfax County, Virginia"
510594158001,"dent_e2sfca",1.26430135315496,2021,"block group","index","Block Group 1, Census Tract 4158, Fairfax County, Virginia"
510594158002,"dent_e2sfca",1.13655853674019,2021,"block group","index","Block Group 2, Census Tract 4158, Fairfax County, Virginia"
510594158003,"dent_e2sfca",1.16596624391764,2021,"block group","index","Block Group 3, Census Tract 4158, Fairfax County, Virginia"
510594159001,"dent_e2sfca",1.38540789497599,2021,"block group","index","Block Group 1, Census Tract 4159, Fairfax County, Virginia"
510594159002,"dent_e2sfca",1.29138760855993,2021,"block group","index","Block Group 2, Census Tract 4159, Fairfax County, Virginia"
510594160001,"dent_e2sfca",1.39671542158634,2021,"block group","index","Block Group 1, Census Tract 4160, Fairfax County, Virginia"
510594160002,"dent_e2sfca",1.40356831259949,2021,"block group","index","Block Group 2, Census Tract 4160, Fairfax County, Virginia"
510594160003,"dent_e2sfca",1.33393609934087,2021,"block group","index","Block Group 3, Census Tract 4160, Fairfax County, Virginia"
510594161001,"dent_e2sfca",1.12375897063922,2021,"block group","index","Block Group 1, Census Tract 4161, Fairfax County, Virginia"
510594161002,"dent_e2sfca",1.02299965438077,2021,"block group","index","Block Group 2, Census Tract 4161, Fairfax County, Virginia"
510594162001,"dent_e2sfca",0.536390928774183,2021,"block group","index","Block Group 1, Census Tract 4162, Fairfax County, Virginia"
510594162002,"dent_e2sfca",1.43094234136591,2021,"block group","index","Block Group 2, Census Tract 4162, Fairfax County, Virginia"
510594163001,"dent_e2sfca",0.784805198446169,2021,"block group","index","Block Group 1, Census Tract 4163, Fairfax County, Virginia"
510594163002,"dent_e2sfca",0.929849188788881,2021,"block group","index","Block Group 2, Census Tract 4163, Fairfax County, Virginia"
510594201001,"dent_e2sfca",2.19181916362173,2021,"block group","index","Block Group 1, Census Tract 4201, Fairfax County, Virginia"
510594201002,"dent_e2sfca",1.71114973429661,2021,"block group","index","Block Group 2, Census Tract 4201, Fairfax County, Virginia"
510594202011,"dent_e2sfca",2.02766958593182,2021,"block group","index","Block Group 1, Census Tract 4202.01, Fairfax County, Virginia"
510594202012,"dent_e2sfca",1.98367796462899,2021,"block group","index","Block Group 2, Census Tract 4202.01, Fairfax County, Virginia"
510594202013,"dent_e2sfca",2.5263090255216,2021,"block group","index","Block Group 3, Census Tract 4202.01, Fairfax County, Virginia"
510594202021,"dent_e2sfca",2.49026495300509,2021,"block group","index","Block Group 1, Census Tract 4202.02, Fairfax County, Virginia"
510594202022,"dent_e2sfca",2.50733515806986,2021,"block group","index","Block Group 2, Census Tract 4202.02, Fairfax County, Virginia"
510594202031,"dent_e2sfca",1.57473277669066,2021,"block group","index","Block Group 1, Census Tract 4202.03, Fairfax County, Virginia"
510594203001,"dent_e2sfca",1.60061876843868,2021,"block group","index","Block Group 1, Census Tract 4203, Fairfax County, Virginia"
510594203002,"dent_e2sfca",1.71453044588514,2021,"block group","index","Block Group 2, Census Tract 4203, Fairfax County, Virginia"
510594203003,"dent_e2sfca",1.61929984944969,2021,"block group","index","Block Group 3, Census Tract 4203, Fairfax County, Virginia"
510594203004,"dent_e2sfca",1.88957397315638,2021,"block group","index","Block Group 4, Census Tract 4203, Fairfax County, Virginia"
510594204001,"dent_e2sfca",2.02063855292495,2021,"block group","index","Block Group 1, Census Tract 4204, Fairfax County, Virginia"
510594204002,"dent_e2sfca",2.16559939533709,2021,"block group","index","Block Group 2, Census Tract 4204, Fairfax County, Virginia"
510594205011,"dent_e2sfca",1.95390199187415,2021,"block group","index","Block Group 1, Census Tract 4205.01, Fairfax County, Virginia"
510594205021,"dent_e2sfca",2.11260331096057,2021,"block group","index","Block Group 1, Census Tract 4205.02, Fairfax County, Virginia"
510594205022,"dent_e2sfca",2.12691668139244,2021,"block group","index","Block Group 2, Census Tract 4205.02, Fairfax County, Virginia"
510594205031,"dent_e2sfca",2.21125935912699,2021,"block group","index","Block Group 1, Census Tract 4205.03, Fairfax County, Virginia"
510594205032,"dent_e2sfca",2.08888414489479,2021,"block group","index","Block Group 2, Census Tract 4205.03, Fairfax County, Virginia"
510594205033,"dent_e2sfca",1.97275316337532,2021,"block group","index","Block Group 3, Census Tract 4205.03, Fairfax County, Virginia"
510594206001,"dent_e2sfca",2.03153235561189,2021,"block group","index","Block Group 1, Census Tract 4206, Fairfax County, Virginia"
510594206002,"dent_e2sfca",1.69791477917478,2021,"block group","index","Block Group 2, Census Tract 4206, Fairfax County, Virginia"
510594207001,"dent_e2sfca",1.69665270494656,2021,"block group","index","Block Group 1, Census Tract 4207, Fairfax County, Virginia"
510594207002,"dent_e2sfca",1.61269819507631,2021,"block group","index","Block Group 2, Census Tract 4207, Fairfax County, Virginia"
510594208001,"dent_e2sfca",1.74224523698792,2021,"block group","index","Block Group 1, Census Tract 4208, Fairfax County, Virginia"
510594208002,"dent_e2sfca",1.58489504020702,2021,"block group","index","Block Group 2, Census Tract 4208, Fairfax County, Virginia"
510594208003,"dent_e2sfca",1.6128198972037,2021,"block group","index","Block Group 3, Census Tract 4208, Fairfax County, Virginia"
510594210011,"dent_e2sfca",1.69991841226411,2021,"block group","index","Block Group 1, Census Tract 4210.01, Fairfax County, Virginia"
510594210021,"dent_e2sfca",2.28472997291492,2021,"block group","index","Block Group 1, Census Tract 4210.02, Fairfax County, Virginia"
510594210022,"dent_e2sfca",1.94565530849522,2021,"block group","index","Block Group 2, Census Tract 4210.02, Fairfax County, Virginia"
510594210023,"dent_e2sfca",1.93067596606983,2021,"block group","index","Block Group 3, Census Tract 4210.02, Fairfax County, Virginia"
510594211011,"dent_e2sfca",1.70296973118759,2021,"block group","index","Block Group 1, Census Tract 4211.01, Fairfax County, Virginia"
510594211012,"dent_e2sfca",1.59684087111599,2021,"block group","index","Block Group 2, Census Tract 4211.01, Fairfax County, Virginia"
510594211013,"dent_e2sfca",1.60448387057515,2021,"block group","index","Block Group 3, Census Tract 4211.01, Fairfax County, Virginia"
510594211021,"dent_e2sfca",1.80053608978013,2021,"block group","index","Block Group 1, Census Tract 4211.02, Fairfax County, Virginia"
510594211022,"dent_e2sfca",1.77852790113123,2021,"block group","index","Block Group 2, Census Tract 4211.02, Fairfax County, Virginia"
510594211031,"dent_e2sfca",1.83144842619712,2021,"block group","index","Block Group 1, Census Tract 4211.03, Fairfax County, Virginia"
510594211032,"dent_e2sfca",1.75571208991331,2021,"block group","index","Block Group 2, Census Tract 4211.03, Fairfax County, Virginia"
510594211033,"dent_e2sfca",1.67168788532465,2021,"block group","index","Block Group 3, Census Tract 4211.03, Fairfax County, Virginia"
510594211034,"dent_e2sfca",1.71813179740877,2021,"block group","index","Block Group 4, Census Tract 4211.03, Fairfax County, Virginia"
510594212001,"dent_e2sfca",1.71393942773639,2021,"block group","index","Block Group 1, Census Tract 4212, Fairfax County, Virginia"
510594213001,"dent_e2sfca",1.7105431259107,2021,"block group","index","Block Group 1, Census Tract 4213, Fairfax County, Virginia"
510594213002,"dent_e2sfca",0.981153540505713,2021,"block group","index","Block Group 2, Census Tract 4213, Fairfax County, Virginia"
510594214001,"dent_e2sfca",1.84298698543433,2021,"block group","index","Block Group 1, Census Tract 4214, Fairfax County, Virginia"
510594214002,"dent_e2sfca",1.58152558703478,2021,"block group","index","Block Group 2, Census Tract 4214, Fairfax County, Virginia"
510594214003,"dent_e2sfca",1.62400667580988,2021,"block group","index","Block Group 3, Census Tract 4214, Fairfax County, Virginia"
510594214004,"dent_e2sfca",1.62018747970855,2021,"block group","index","Block Group 4, Census Tract 4214, Fairfax County, Virginia"
510594215001,"dent_e2sfca",1.55358558846317,2021,"block group","index","Block Group 1, Census Tract 4215, Fairfax County, Virginia"
510594215002,"dent_e2sfca",1.31602522859026,2021,"block group","index","Block Group 2, Census Tract 4215, Fairfax County, Virginia"
510594215003,"dent_e2sfca",1.30359192020119,2021,"block group","index","Block Group 3, Census Tract 4215, Fairfax County, Virginia"
510594216001,"dent_e2sfca",1.28741831314354,2021,"block group","index","Block Group 1, Census Tract 4216, Fairfax County, Virginia"
510594216002,"dent_e2sfca",1.45171781994253,2021,"block group","index","Block Group 2, Census Tract 4216, Fairfax County, Virginia"
510594216003,"dent_e2sfca",1.41588398678043,2021,"block group","index","Block Group 3, Census Tract 4216, Fairfax County, Virginia"
510594217011,"dent_e2sfca",1.36763957300903,2021,"block group","index","Block Group 1, Census Tract 4217.01, Fairfax County, Virginia"
510594217012,"dent_e2sfca",1.3711853173361,2021,"block group","index","Block Group 2, Census Tract 4217.01, Fairfax County, Virginia"
510594217021,"dent_e2sfca",1.19755284041441,2021,"block group","index","Block Group 1, Census Tract 4217.02, Fairfax County, Virginia"
510594217022,"dent_e2sfca",1.25939300321118,2021,"block group","index","Block Group 2, Census Tract 4217.02, Fairfax County, Virginia"
510594218001,"dent_e2sfca",1.45709301440471,2021,"block group","index","Block Group 1, Census Tract 4218, Fairfax County, Virginia"
510594218002,"dent_e2sfca",1.38513952959183,2021,"block group","index","Block Group 2, Census Tract 4218, Fairfax County, Virginia"
510594218003,"dent_e2sfca",1.43895587995257,2021,"block group","index","Block Group 3, Census Tract 4218, Fairfax County, Virginia"
510594219001,"dent_e2sfca",1.27373946512159,2021,"block group","index","Block Group 1, Census Tract 4219, Fairfax County, Virginia"
510594219002,"dent_e2sfca",1.69555507269141,2021,"block group","index","Block Group 2, Census Tract 4219, Fairfax County, Virginia"
510594219003,"dent_e2sfca",1.7464108921698,2021,"block group","index","Block Group 3, Census Tract 4219, Fairfax County, Virginia"
510594220001,"dent_e2sfca",1.78260018157226,2021,"block group","index","Block Group 1, Census Tract 4220, Fairfax County, Virginia"
510594221011,"dent_e2sfca",1.6876719347337,2021,"block group","index","Block Group 1, Census Tract 4221.01, Fairfax County, Virginia"
510594221012,"dent_e2sfca",1.74673211200546,2021,"block group","index","Block Group 2, Census Tract 4221.01, Fairfax County, Virginia"
510594221013,"dent_e2sfca",1.79573423753662,2021,"block group","index","Block Group 3, Census Tract 4221.01, Fairfax County, Virginia"
510594221021,"dent_e2sfca",1.66709491556277,2021,"block group","index","Block Group 1, Census Tract 4221.02, Fairfax County, Virginia"
510594221022,"dent_e2sfca",1.71050440786367,2021,"block group","index","Block Group 2, Census Tract 4221.02, Fairfax County, Virginia"
510594221023,"dent_e2sfca",1.5030367596422,2021,"block group","index","Block Group 3, Census Tract 4221.02, Fairfax County, Virginia"
510594221024,"dent_e2sfca",1.64971081147348,2021,"block group","index","Block Group 4, Census Tract 4221.02, Fairfax County, Virginia"
510594222011,"dent_e2sfca",0.651628595693767,2021,"block group","index","Block Group 1, Census Tract 4222.01, Fairfax County, Virginia"
510594222012,"dent_e2sfca",1.48185628310917,2021,"block group","index","Block Group 2, Census Tract 4222.01, Fairfax County, Virginia"
